code,country,year,subject,level,sourcetest,n_res,hlo,hlo_se,hlo_m,hlo_m_se,hlo_f,hlo_f_se,region,incomegroup
SYR,Syrian Arab Republic (Syria),2003,science,sec,TIMSS,1,410.56213,3.737505,412.81308,5.845191,402.21161,4.2130752,Middle East & North Africa,Low income
SYR,Syrian Arab Republic (Syria),2007,math,sec,TIMSS,1,394.83835,3.7648425,403.35577,5.0834661,387.11429,4.3361077,Middle East & North Africa,Low income
SYR,Syrian Arab Republic (Syria),2007,science,sec,TIMSS,1,451.97617,2.8854091,456.80264,4.1668468,447.59927,3.2550166,Middle East & North Africa,Low income
SYR,Syrian Arab Republic (Syria),2011,math,sec,TIMSS,1,380.16641,4.4721594,385.47119,5.3280959,374.9122,5.2723551,Middle East & North Africa,Low income
SYR,Syrian Arab Republic (Syria),2011,science,sec,TIMSS,1,426.4115,3.86534,429.32019,4.87218,423.53055,4.4092336,Middle East & North Africa,Low income
TCD,Chad,2006,reading,pri,PASEC,1,350.11517,11.528733,349.10532,11.304242,351.68369,11.542195,Sub-Saharan Africa,Low income
TCD,Chad,2014,reading,pri,PASEC,1,432.46509,9.9249372,438.56973,9.9766684,420.94714,10.208878,Sub-Saharan Africa,Low income
TGO,Togo,2001,reading,pri,PASEC,1,360.43546,9.1095886,357.69388,8.8598509,363.95422,9.2859669,Sub-Saharan Africa,Low income
TGO,Togo,2006,reading,pri,PASEC,1,322.86356,7.9390092,324.98257,7.9156833,320.10007,8.0971527,Sub-Saharan Africa,Low income
TGO,Togo,2014,reading,pri,PASEC,1,497.33374,9.3856611,494.71341,9.2124567,500.39664,9.1704483,Sub-Saharan Africa,Low income
THA,Thailand,2000,math,sec,PISA,1,457.07886,3.8200724,453.72159,3.8307028,459.50381,3.9384606,East Asia & Pacific,Upper middle income
THA,Thailand,2000,reading,sec,PISA,1,430.68387,3.2376704,406.46069,3.8940697,447.63953,3.0590756,East Asia & Pacific,Upper middle income
THA,Thailand,2000,science,sec,PISA,1,464.87521,2.9747403,458.14853,2.7433207,469.46582,2.8043156,East Asia & Pacific,Upper middle income
THA,Thailand,2003,math,sec,PISA,1,442.91574,3.2422867,440.87698,3.2814956,444.58826,3.3280432,East Asia & Pacific,Upper middle income
THA,Thailand,2003,reading,sec,PISA,1,419.91483,2.807179,396.44662,3.7189577,439.16776,3.0139809,East Asia & Pacific,Upper middle income
THA,Thailand,2003,science,sec,PISA,1,458.5379,2.6410613,454.72275,2.6839762,461.66785,2.5723703,East Asia & Pacific,Upper middle income
THA,Thailand,2006,math,sec,PISA,1,443.0032,2.7922037,439.49597,2.8637908,445.60281,2.9077113,East Asia & Pacific,Upper middle income
THA,Thailand,2006,reading,sec,PISA,1,416.75177,2.5927894,385.56677,3.9522114,439.86655,2.9632578,East Asia & Pacific,Upper middle income
THA,Thailand,2006,science,sec,PISA,1,451.56781,2.0746226,443.25803,2.1315768,457.72714,2.1531558,East Asia & Pacific,Upper middle income
THA,Thailand,2007,math,sec,TIMSS,1,441.39038,4.9506598,430.09213,5.4710317,452.8497,5.3283696,East Asia & Pacific,Upper middle income
THA,Thailand,2007,science,sec,TIMSS,1,470.61353,4.2969742,461.85138,4.905077,479.50061,4.5298829,East Asia & Pacific,Upper middle income
THA,Thailand,2009,math,sec,PISA,1,444.3999,3.6825805,446.3074,3.5787923,442.94608,3.565661,East Asia & Pacific,Upper middle income
THA,Thailand,2009,reading,sec,PISA,1,421.37442,2.6403561,400.01215,3.2514036,437.65598,3.0626554,East Asia & Pacific,Upper middle income
THA,Thailand,2009,science,sec,PISA,1,455.27835,2.7678502,448.85373,2.7968972,460.17493,2.7473664,East Asia & Pacific,Upper middle income
THA,Thailand,2011,math,pri,TIMSS,1,457.97586,4.7558188,450.87625,5.6350269,465.22858,4.7914553,East Asia & Pacific,Upper middle income
THA,Thailand,2011,math,sec,TIMSS,1,427.10907,4.2818699,417.47397,5.2926755,435.05569,4.2277064,East Asia & Pacific,Upper middle income
THA,Thailand,2011,science,pri,TIMSS,1,471.57074,5.6321955,466.76456,6.6091676,476.48059,5.6696553,East Asia & Pacific,Upper middle income
THA,Thailand,2011,science,sec,TIMSS,1,450.89227,3.9408581,442.6637,5.2381582,457.67886,3.9271381,East Asia & Pacific,Upper middle income
THA,Thailand,2012,math,sec,PISA,1,451.93506,3.6918347,444.90793,3.6126153,457.46143,3.6889315,East Asia & Pacific,Upper middle income
THA,Thailand,2012,reading,sec,PISA,1,441.21994,3.0835035,410.43655,3.5572443,465.42896,3.3412175,East Asia & Pacific,Upper middle income
THA,Thailand,2012,science,sec,PISA,1,471.4751,2.7871978,462.12473,2.8063085,478.82849,2.7546325,East Asia & Pacific,Upper middle income
THA,Thailand,2015,math,sec,TIMSS,1,431.41739,4.6683807,421.97574,5.5284333,439.5434,5.1383719,East Asia & Pacific,Upper middle income
THA,Thailand,2015,reading,sec,PISA,1,409.13013,3.3488758,391.58478,4.255476,422.55325,3.2028177,East Asia & Pacific,Upper middle income
THA,Thailand,2015,science,sec,TIMSS,1,455.84491,4.2482285,445.30292,5.2440476,464.91791,4.3930655,East Asia & Pacific,Upper middle income
TJK,Tajikistan,2016,reading,pri,EGRA,0,467.1821,3.2507279,462.09152,3.4422569,472.35553,3.4290321,Europe & Central Asia,Low income
TLS,Timor-Leste,2009,reading,pri,EGRA,1,353.65546,4.4533134,349.05566,4.4931884,358.55167,4.4753857,East Asia & Pacific,Lower middle income
TLS,Timor-Leste,2011,reading,pri,EGRA,1,361.14227,5.3858304,352.55298,5.2062426,370.32187,5.2720242,East Asia & Pacific,Lower middle income
TON,Tonga,2009,reading,pri,EGRA,1,360.27145,4.6503892,338.50922,4.6618218,381.5513,4.7320662,East Asia & Pacific,Upper middle income
TON,Tonga,2014,reading,pri,EGRA,1,367.66486,3.8025415,353.15488,3.9053733,382.5885,3.7107682,East Asia & Pacific,Upper middle income
TTO,Trinidad and Tobago,2006,reading,pri,PIRLS,1,435.58774,4.8852596,420.3541,6.0263119,451.21768,4.9464164,Latin America & Caribbean,High income
TTO,Trinidad and Tobago,2009,math,sec,PISA,1,440.20517,2.2454212,436.44144,2.2549448,443.89859,2.2819188,Latin America & Caribbean,High income
TTO,Trinidad and Tobago,2009,reading,sec,PISA,1,416.45233,1.236062,387.242,1.9326221,445.11697,1.5657715,Latin America & Caribbean,High income
TTO,Trinidad and Tobago,2009,science,sec,PISA,1,442.20163,1.4891313,434.34653,1.4364955,449.91,1.4496655,Latin America & Caribbean,High income
TTO,Trinidad and Tobago,2011,reading,pri,PIRLS,1,470.84995,3.8412747,455.61087,4.2995014,486.74222,4.4698291,Latin America & Caribbean,High income
TTO,Trinidad and Tobago,2015,math,sec,PISA,1,443.16104,2.3768959,434.92346,2.4382725,451.19266,2.411392,Latin America & Caribbean,High income
TTO,Trinidad and Tobago,2015,reading,sec,PISA,1,427.27325,1.4875548,401.45993,2.1299787,452.44116,2.1565061,Latin America & Caribbean,High income
TTO,Trinidad and Tobago,2015,science,sec,PISA,1,454.66711,1.6177926,445.6814,1.567502,463.42816,1.5572857,Latin America & Caribbean,High income
TTO,Trinidad and Tobago,2016,reading,pri,PIRLS,1,479.4039,3.2221885,467.8313,4.4776978,490.15921,3.6533999,Latin America & Caribbean,High income
TUN,Tunisia,2003,math,pri,TIMSS,1,339.30005,4.7302365,336.71597,4.8537655,342.11569,4.9995222,Middle East & North Africa,Lower middle income
TUN,Tunisia,2003,math,sec,TIMSS,1,410.3295,2.1862097,422.95596,2.1562359,398.96796,2.5854847,Middle East & North Africa,Lower middle income
TUN,Tunisia,2003,reading,sec,PISA,1,374.62241,2.8078477,361.77026,3.3148293,387.10321,3.2743101,Middle East & North Africa,Lower middle income
TUN,Tunisia,2003,science,pri,TIMSS,1,313.98853,5.6554623,312.2543,6.0320125,315.87466,6.0617142,Middle East & North Africa,Lower middle income
TUN,Tunisia,2003,science,sec,TIMSS,1,403.54749,2.0822921,416.01682,2.5847881,392.3273,2.3409345,Middle East & North Africa,Lower middle income
TUN,Tunisia,2006,math,sec,PISA,1,395.32297,4.3196735,402.71115,4.0439544,388.5625,4.1142464,Middle East & North Africa,Lower middle income
TUN,Tunisia,2006,reading,sec,PISA,1,380.33682,4.0205445,360.65372,4.6401658,398.3476,3.9480329,Middle East & North Africa,Lower middle income
TUN,Tunisia,2006,science,sec,PISA,1,420.82184,2.8095496,418.64453,2.7734606,422.81412,2.8324683,Middle East & North Africa,Lower middle income
TUN,Tunisia,2007,math,pri,TIMSS,1,327.43542,4.4690986,318.89429,4.9675012,337.0192,4.7403164,Middle East & North Africa,Lower middle income
TUN,Tunisia,2007,math,sec,TIMSS,1,420.41321,2.4332826,431.33511,2.6554828,410.35373,2.7691319,Middle East & North Africa,Lower middle income
TUN,Tunisia,2007,science,pri,TIMSS,1,318.47437,5.9069238,303.86044,6.1582341,334.87234,6.4057016,Middle East & North Africa,Lower middle income
TUN,Tunisia,2007,science,sec,TIMSS,1,444.89761,2.1165326,454.9769,2.6159401,435.61417,2.2769659,Middle East & North Africa,Lower middle income
TUN,Tunisia,2009,math,sec,PISA,1,400.8717,3.3442364,406.78195,3.3836744,395.50952,3.2767429,Middle East & North Africa,Lower middle income
TUN,Tunisia,2009,reading,sec,PISA,1,403.63266,2.8798957,387.27933,3.1713061,418.46957,2.9606855,Middle East & North Africa,Lower middle income
TUN,Tunisia,2009,science,sec,PISA,1,433.9454,2.600584,434.17465,2.7167654,433.7374,2.600853,Middle East & North Africa,Lower middle income
TUN,Tunisia,2011,math,pri,TIMSS,1,359.3446,3.8650074,356.1452,4.4001336,362.89389,4.4507546,Middle East & North Africa,Lower middle income
TUN,Tunisia,2011,math,sec,TIMSS,1,424.73648,2.8159707,433.3494,3.0516505,416.80325,3.0882435,Middle East & North Africa,Lower middle income
TUN,Tunisia,2011,science,pri,TIMSS,1,345.60629,5.2998171,333.77307,5.6487188,358.73364,5.633914,Middle East & North Africa,Lower middle income
TUN,Tunisia,2011,science,sec,TIMSS,1,438.56107,2.4677255,447.21548,2.9292564,430.58954,2.6475518,Middle East & North Africa,Lower middle income
TUN,Tunisia,2012,math,sec,PISA,1,415.97348,4.0352468,423.4798,4.2148476,409.41528,4.157577,Middle East & North Africa,Lower middle income
TUN,Tunisia,2012,reading,sec,PISA,1,404.07846,4.5085859,387.77304,5.0002775,418.32437,4.4061804,Middle East & North Africa,Lower middle income
TUN,Tunisia,2012,science,sec,PISA,1,431.68085,3.2881217,432.14813,3.2199614,431.27258,3.2143524,Middle East & North Africa,Lower middle income
TUN,Tunisia,2015,math,sec,PISA,1,396.56006,3.3369133,399.57599,3.2355504,393.95544,3.3239703,Middle East & North Africa,Lower middle income
TUN,Tunisia,2015,reading,sec,PISA,1,361.05551,3.0649662,347.60382,3.9276264,372.67255,2.9819255,Middle East & North Africa,Lower middle income
TUN,Tunisia,2015,science,sec,PISA,1,421.59833,2.1464322,423.39139,2.1288145,420.04977,2.0496774,Middle East & North Africa,Lower middle income
TUR,Turkey,2001,reading,pri,PIRLS,1,449.35428,3.5367362,440.05774,3.7286146,459.37317,3.9591823,Europe & Central Asia,Upper middle income
TUR,Turkey,2003,math,sec,PISA,1,448.86862,6.5935078,455.16092,6.4615006,441.17398,6.7623816,Europe & Central Asia,Upper middle income
TUR,Turkey,2003,reading,sec,PISA,1,440.97098,5.787539,425.97299,6.7964044,459.31161,6.1159196,Europe & Central Asia,Upper middle income
TUR,Turkey,2003,science,sec,PISA,1,463.00891,5.1973114,463.2016,5.3254285,462.77328,5.3263755,Europe & Central Asia,Upper middle income
TUR,Turkey,2006,math,sec,PISA,1,449.35086,4.9566264,451.80484,4.9121981,446.38721,5.0262804,Europe & Central Asia,Upper middle income
TUR,Turkey,2006,reading,sec,PISA,1,447.14114,4.2054915,427.34985,5.08535,471.04242,4.2680516,Europe & Central Asia,Upper middle income
TUR,Turkey,2006,science,sec,PISA,1,454.01096,3.5623233,449.33221,3.702404,459.66132,3.6858728,Europe & Central Asia,Upper middle income
TUR,Turkey,2007,math,sec,TIMSS,1,431.8103,4.7525578,431.55698,4.9945188,432.1001,5.288105,Europe & Central Asia,Upper middle income
TUR,Turkey,2007,science,sec,TIMSS,1,454.15897,3.7114754,451.76065,3.9686058,456.90283,4.0420241,Europe & Central Asia,Upper middle income
TUR,Turkey,2009,math,sec,PISA,1,469.22961,4.588799,474.12552,4.5920205,464.00958,4.5274558,Europe & Central Asia,Upper middle income
TUR,Turkey,2009,reading,sec,PISA,1,464.19437,3.520829,443.46082,3.7204957,486.30045,4.1419849,Europe & Central Asia,Upper middle income
TUR,Turkey,2009,science,sec,PISA,1,480.05667,3.3320942,474.96716,3.3951681,485.48303,3.389359,Europe & Central Asia,Upper middle income
TUR,Turkey,2011,math,pri,TIMSS,1,469.27484,4.6512785,468.52664,4.8320923,470.07986,5.2361836,Europe & Central Asia,Upper middle income
TUR,Turkey,2011,math,sec,TIMSS,1,452.49014,3.9014149,448.25153,4.6659474,456.82239,3.8333941,Europe & Central Asia,Upper middle income
TUR,Turkey,2011,science,pri,TIMSS,1,462.50439,4.5121026,460.55508,4.7429357,464.60168,5.0436554,Europe & Central Asia,Upper middle income
TUR,Turkey,2011,science,sec,TIMSS,1,482.98843,3.4202962,475.22812,4.278892,490.92007,3.1781507,Europe & Central Asia,Upper middle income
TUR,Turkey,2012,math,sec,PISA,1,471.57056,4.843143,475.22037,4.8998098,467.84015,4.9622736,Europe & Central Asia,Upper middle income
TUR,Turkey,2012,reading,sec,PISA,1,475.49146,4.2146153,452.84314,4.6031938,498.63998,4.3025846,Europe & Central Asia,Upper middle income
TUR,Turkey,2012,science,sec,PISA,1,488.2861,3.7230976,483.87253,3.6163282,492.79715,3.5071216,Europe & Central Asia,Upper middle income
TUR,Turkey,2015,math,pri,TIMSS,1,483.15012,3.0700016,484.12399,3.4826477,482.15381,3.2596395,Europe & Central Asia,Upper middle income
TUR,Turkey,2015,math,sec,TIMSS,1,457.62857,4.7106562,454.5282,5.2871275,460.95169,4.7110057,Europe & Central Asia,Upper middle income
TUR,Turkey,2015,reading,sec,PISA,1,428.33508,3.9640644,414.43958,4.4880018,442.24609,4.7672529,Europe & Central Asia,Upper middle income
TUR,Turkey,2015,science,pri,TIMSS,1,483.3988,3.2448857,482.73334,3.9204481,484.07962,3.2128491,Europe & Central Asia,Upper middle income
TUR,Turkey,2015,science,sec,TIMSS,1,493.39612,3.9960999,484.06705,4.4608908,503.39542,4.0044436,Europe & Central Asia,Upper middle income
TUV,Tuvalu,2016,reading,pri,EGRA,1,383.60004,5.5384445,374.97528,5.7505021,391.46756,5.7866759,East Asia & Pacific,Upper middle income
TWN,"Taiwan, Republic of China",2003,math,pri,TIMSS,1,563.94861,1.7520728,563.68811,2.1086826,564.229,1.7447106,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2003,math,sec,TIMSS,1,585.25244,4.6073132,581.9826,5.1601048,588.74896,4.9228411,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2003,science,pri,TIMSS,1,551.35468,1.7272345,554.56659,2.249675,547.89746,1.9867165,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2003,science,sec,TIMSS,1,571.09222,3.4569404,571.52319,3.7578521,570.63135,3.80441,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2006,math,sec,PISA,1,565.25494,4.0829225,570.99683,4.0884266,558.92572,4.059185,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2006,reading,pri,PIRLS,1,535.37073,2.0402915,529.24811,2.2666898,542.07965,2.2154644,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2006,reading,sec,PISA,1,496.23541,3.3757579,486.10175,4.3542805,507.37454,4.2004433,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2006,science,sec,PISA,1,548.09045,3.414583,551.01892,3.4312603,544.84259,3.3822677,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2007,math,pri,TIMSS,1,575.81921,1.7334099,576.78864,2.0385935,574.78302,2.0035129,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2007,math,sec,TIMSS,1,598.30115,4.5329103,597.92371,5.3059835,598.70416,4.6342516,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2007,science,pri,TIMSS,1,556.69629,2.0019748,557.58643,2.3923066,555.74487,2.3215806,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2007,science,sec,TIMSS,1,561.00293,3.686471,563.34619,4.4343529,558.5011,3.6688507,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2009,math,sec,PISA,1,559.54846,3.6107392,561.79382,3.6875904,557.2569,3.7688398,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2009,reading,sec,PISA,1,495.24048,2.5960569,476.95871,3.6869233,513.89813,3.631865,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2009,science,sec,PISA,1,537.65228,2.5551186,537.23761,2.5288446,538.07538,2.5476246,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2011,math,pri,TIMSS,1,591.20612,1.9783721,590.49908,2.3801963,592.00909,2.4548132,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2011,math,sec,TIMSS,1,609.27863,3.1827109,606.21814,3.8041356,612.53711,3.742862,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2011,reading,pri,PIRLS,1,552.93481,1.8636985,546.07629,2.1066332,560.6864,2.1479397,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2011,science,pri,TIMSS,1,551.70282,2.1988204,555.08002,2.3543506,547.86768,2.6423311,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2011,science,sec,TIMSS,1,563.8045,2.3125274,563.90906,2.7923634,563.69318,2.6955209,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2012,math,sec,PISA,1,574.92859,3.658922,577.42804,3.7729433,572.52155,3.7552047,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2012,reading,sec,PISA,1,523.1189,3.0292139,506.66714,4.2502327,538.96234,4.2612557,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2012,science,sec,PISA,1,540.1593,2.3363824,540.58044,2.3032618,539.75378,2.2645395,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2015,math,pri,TIMSS,1,596.61896,1.8247807,599.35303,2.2982132,593.7251,2.1896172,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2015,math,sec,TIMSS,1,599.10504,2.4974167,599.14038,3.0947981,599.06781,2.6096625,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2015,reading,sec,PISA,1,497.09909,2.4967372,484.60663,3.6641018,509.87219,3.4156549,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2015,science,pri,TIMSS,1,555.28162,1.8086778,559.57458,2.3963032,550.73755,2.1767094,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2015,science,sec,TIMSS,1,569.47369,2.1015718,570.88293,2.6087942,567.99066,2.2710094,East Asia & Pacific,High income
TWN,"Taiwan, Republic of China",2016,reading,pri,PIRLS,1,558.89368,2.008285,555.27716,2.2045603,562.79736,2.2476053,East Asia & Pacific,High income
TZA,"Tanzania, United Republic of",2000,math,pri,SACMEQ,1,421.31772,5.6210566,403.67087,5.8440466,440.58701,5.9253407,Sub-Saharan Africa,Low income
TZA,"Tanzania, United Republic of",2000,reading,pri,SACMEQ,1,395.3302,7.4245334,387.25653,7.5713534,404.15155,7.3140531,Sub-Saharan Africa,Low income
TZA,"Tanzania, United Republic of",2007,math,pri,SACMEQ,1,455.32477,5.4905381,438.27948,5.4869814,472.98038,5.5201192,Sub-Saharan Africa,Low income
TZA,"Tanzania, United Republic of",2007,reading,pri,SACMEQ,1,428.87128,7.0018797,420.36374,7.365097,437.68008,7.1086278,Sub-Saharan Africa,Low income
TZA,"Tanzania, United Republic of",2013,reading,pri,EGRA,1,385.89264,3.6625588,376.28165,3.8088317,395.1701,3.619704,Sub-Saharan Africa,Low income
UGA,Uganda,2000,math,pri,SACMEQ,1,403.23691,5.917129,400.65823,5.8110147,405.3063,5.8857384,Sub-Saharan Africa,Low income
UGA,Uganda,2000,reading,pri,SACMEQ,1,328.51904,7.2671299,332.17261,7.3738217,325.58841,7.4263,Sub-Saharan Africa,Low income
UGA,Uganda,2007,math,pri,SACMEQ,1,375.8952,5.1792283,370.66379,5.5433588,381.28082,5.5773582,Sub-Saharan Africa,Low income
UGA,Uganda,2007,reading,pri,SACMEQ,1,324.60883,7.0949326,321.68506,7.0775962,327.61719,7.5058017,Sub-Saharan Africa,Low income
UGA,Uganda,2009,reading,pri,EGRA,0,265.90244,3.3710661,266.12302,3.2641358,265.68234,3.1595616,Sub-Saharan Africa,Low income
UGA,Uganda,2013,math,pri,SACMEQ,1,422.2139,6.9160285,,,,,Sub-Saharan Africa,Low income
UGA,Uganda,2013,reading,pri,SACMEQ,1,359.67346,8.4508324,,,,,Sub-Saharan Africa,Low income
UKR,Ukraine,2007,math,pri,TIMSS,1,469.0033,2.9121394,468.78146,3.4393468,469.24124,3.3013217,Europe & Central Asia,Lower middle income
UKR,Ukraine,2007,math,sec,TIMSS,1,462.16205,3.6207404,459.43735,3.9130979,464.67325,3.9075415,Europe & Central Asia,Lower middle income
